,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2019-03-30 00:45:01.411000,5.4586877060971665e-09,5.538858441728014e-09,5.575806315199267e-09,4.290962558637011e-09
2019-03-30 01:00:01.411000,5.676473601467012e-09,5.756185234925293e-09,5.791066402627906e-09,4.427530964980189e-09
2019-03-30 01:15:01.411000,5.217286478260667e-09,5.291181295721133e-09,5.3147434061840734e-09,4.162068336066543e-09
2019-03-30 01:30:01.411000,4.736077754286021e-09,4.8032376451958555e-09,4.824357460992592e-09,3.6993219329034417e-09
2019-03-30 01:45:01.411000,4.473533051095245e-09,4.541689088892955e-09,4.5645165408354125e-09,3.576379113763923e-09
2019-03-30 02:00:01.411000,4.9608045695645225e-09,5.039093641757902e-09,5.060614388891786e-09,4.1902069607144246e-09
2019-03-30 02:15:01.411000,5.200560485079378e-09,5.277571838198469e-09,5.296349171944492e-09,4.325582924881152e-09
2019-03-30 02:30:01.411000,4.912872872924155e-09,4.9915920801021166e-09,5.014725761358967e-09,3.883018747100728e-09
2019-03-30 02:45:01.411000,4.616088831970338e-09,4.686486426916639e-09,4.708714303114126e-09,3.5232257786463382e-09
2019-03-30 03:00:01.411000,4.122226866348518e-09,4.1875143680739285e-09,4.2121226550861435e-09,3.0939807621418706e-09
2019-03-30 03:15:01.411000,4.134535000149906e-09,4.187558530976208e-09,4.205654063156132e-09,3.060034803808084e-09
2019-03-30 03:30:01.411000,4.47947275962053e-09,4.540214793338403e-09,4.558516338156717e-09,3.6194975374468962e-09
2019-03-30 03:45:01.411000,4.835198272031824e-09,4.9111436993109325e-09,4.930649214891281e-09,4.104835764021434e-09
2019-03-30 04:00:01.411000,4.744704405417848e-09,4.82012720192809e-09,4.83927240420377e-09,4.0476238432352e-09
2019-03-30 04:15:01.411000,4.547174124717669e-09,4.611283477071562e-09,4.630947324463383e-09,3.603573541773976e-09
2019-03-30 04:30:01.411000,4.261109289189288e-09,4.314811376486767e-09,4.333590374597178e-09,3.1122563862132974e-09
2019-03-30 04:45:01.411000,4.291504748689742e-09,4.348775010598499e-09,4.36861291807657e-09,3.2895384603800882e-09
2019-03-30 05:00:01.411000,4.797568043185352e-09,4.878525308730007e-09,4.901267178698438e-09,3.876622503053408e-09
2019-03-30 05:15:01.411000,7.060893625834988e-09,7.150653757373657e-09,7.175537252226078e-09,6.288895610304661e-09
2019-03-30 05:30:01.411000,9.1703842055427e-09,9.264470229709734e-09,9.294260087266098e-09,8.372930833789212e-09
2019-03-30 05:45:01.411000,7.903288294143287e-09,8.114033452412536e-09,8.18564587206148e-09,7.0859738155916155e-09
2019-03-30 06:00:01.411000,1.3123031034639006e-08,1.5401742116622423e-08,1.595374782284646e-08,1.294319367959341e-08
2019-03-30 06:15:01.411000,1.5774041337121058e-08,1.9124507272047318e-08,1.9887870056356924e-08,1.667022324215836e-08
2019-03-30 06:30:01.411000,1.3916064561652712e-08,1.7646387193837838e-08,1.8442456468584414e-08,1.615668723083738e-08
2019-03-30 06:45:01.411000,1.555433642802754e-08,1.9030650930017537e-08,1.9800992382828456e-08,1.7498867173022696e-08
2019-03-30 07:00:01.411000,1.8262867614378136e-08,2.1321510121544946e-08,2.212935363135223e-08,1.9634698088554145e-08
2019-03-30 07:15:01.411000,2.3497893593021546e-08,2.6227458727993797e-08,2.6982459438888947e-08,2.457129919413503e-08
2019-03-30 07:30:01.411000,2.752706050664481e-08,3.0039169781908197e-08,3.081825553594777e-08,2.811026442983753e-08
2019-03-30 07:45:01.411000,2.855689419914172e-08,3.086620718008594e-08,3.161255605958733e-08,2.9005236360989596e-08
2019-03-30 08:00:01.411000,2.385280017168605e-08,2.6269449153544706e-08,2.705062455274762e-08,2.4405448152949523e-08
2019-03-30 08:15:01.411000,2.6534676835701127e-08,2.869657363537989e-08,2.9484868075290747e-08,2.6621319949647253e-08
2019-03-30 08:30:01.411000,2.901078332161718e-08,3.11186769027147e-08,3.187900011752389e-08,2.880592913070621e-08
2019-03-30 08:45:01.411000,3.3493410663280676e-08,3.532036457965384e-08,3.595035323946955e-08,3.20833066665266e-08
2019-03-30 09:00:01.411000,3.703280877590072e-08,3.861830753406394e-08,3.919316806523252e-08,3.594796485213054e-08
2019-03-30 09:15:01.411000,3.557491461121673e-08,3.718656869867064e-08,3.7786703961116355e-08,3.53153128627951e-08
