,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2021-01-02 20:00:02.874000,1.313420027030249e-08,1.4718631558701664e-08,1.4925532459959097e-08,1.3960651813509548e-08
2021-01-02 20:15:02.874000,1.3422909485223798e-08,1.500080921196721e-08,1.5205079723112333e-08,1.4221825396752925e-08
2021-01-02 20:30:02.874000,1.2988055478604192e-08,1.4440787543539677e-08,1.4631543500171954e-08,1.3759336692515998e-08
2021-01-02 20:45:02.874000,1.1752276717950012e-08,1.321037811036769e-08,1.338287005505904e-08,1.2517737687995997e-08
2021-01-02 21:00:02.874000,1.2493741268824085e-08,1.3867579979453051e-08,1.4026353345026921e-08,1.319710719772044e-08
2021-01-02 21:15:02.874000,1.2217753084232134e-08,1.3319984136692467e-08,1.3446692641305706e-08,1.2655784576127434e-08
2021-01-02 21:30:02.874000,1.1613670167014714e-08,1.2974433938861318e-08,1.309906371165225e-08,1.2302444936688368e-08
2021-01-02 21:45:02.874000,1.0440115804597218e-08,1.1706741948280948e-08,1.1798997341891888e-08,1.0952654909254617e-08
2021-01-02 22:00:02.874000,1.0362772352505756e-08,1.1316970468478905e-08,1.140761174636171e-08,1.0648254287633501e-08
2021-01-02 22:15:02.874000,9.488538696123112e-09,1.0463942959811516e-08,1.0552400298849216e-08,9.903832868181222e-09
2021-01-02 22:30:02.874000,9.693175020302227e-09,1.0706295712950905e-08,1.0791295177244516e-08,1.01052205421951e-08
2021-01-02 22:45:02.874000,8.971643243779917e-09,1.0020382020328563e-08,1.0106829835829917e-08,9.487866321361244e-09
2021-01-02 23:00:02.874000,8.55595255400736e-09,9.55708005615773e-09,9.634980492342741e-09,9.08563974049273e-09
2021-01-02 23:15:02.874000,8.683098356483329e-09,9.539156211672397e-09,9.616969624105396e-09,9.043536329380955e-09
2021-01-02 23:30:02.874000,9.144924592700605e-09,9.966972226752217e-09,1.002986733015159e-08,9.478821913688161e-09
2021-01-02 23:45:02.874000,8.228361045435008e-09,9.079754308856077e-09,9.138611479966639e-09,8.61437704876851e-09
2021-01-03 00:00:02.874000,7.643763378506446e-09,8.294827305991713e-09,8.356067277186647e-09,7.88464718874323e-09
2021-01-03 00:15:02.874000,7.578341182248588e-09,8.266433604557165e-09,8.331544273979489e-09,7.797049900705709e-09
2021-01-03 00:30:02.874000,6.81402209064954e-09,7.505785512479648e-09,7.569944833510203e-09,6.952212011073023e-09
2021-01-03 00:45:02.874000,7.026556291905179e-09,7.683346097794203e-09,7.744804058179076e-09,7.165312466577655e-09
2021-01-03 01:00:02.874000,6.657191925601594e-09,7.297540111874437e-09,7.3516541134980085e-09,6.909612951495898e-09
2021-01-03 01:15:02.874000,7.006899491523618e-09,7.651390154160834e-09,7.703250082374334e-09,7.2037733946411535e-09
2021-01-03 01:30:02.874000,6.2042166207936506e-09,6.823295732102687e-09,6.884837547432915e-09,6.310206531649629e-09
2021-01-03 01:45:02.874000,6.274395044389707e-09,6.79696085999189e-09,6.846636738783116e-09,6.146677751854681e-09
2021-01-03 02:00:02.874000,6.874065581360741e-09,7.379968744027675e-09,7.425478762586487e-09,6.7562842971598504e-09
2021-01-03 02:15:02.874000,7.664307956137619e-09,8.26264125570196e-09,8.309591592243212e-09,7.785516054969176e-09
2021-01-03 02:30:02.874000,7.4140490843519714e-09,7.94875600284076e-09,7.986117218810898e-09,7.45620068498466e-09
2021-01-03 02:45:02.874000,6.878218837531095e-09,7.3652123955036695e-09,7.41187592775009e-09,6.777541086082538e-09
2021-01-03 03:00:02.874000,7.905118690977225e-09,8.668904878084678e-09,8.724330966873232e-09,8.127916526867485e-09
2021-01-03 03:15:02.874000,7.011307095828524e-09,7.93012064268627e-09,7.98399818559453e-09,7.509142547382162e-09
2021-01-03 03:30:02.874000,6.4472575319836605e-09,7.092347489687223e-09,7.161186527423713e-09,6.655752414326298e-09
2021-01-03 03:45:02.874000,6.4009869617085245e-09,7.068840552329996e-09,7.124254040501196e-09,6.7501081495326105e-09
2021-01-03 04:00:02.874000,7.1130048014718236e-09,7.72230629757285e-09,7.768830172939468e-09,7.3486870249736205e-09
2021-01-03 04:15:02.874000,6.5404005847325004e-09,7.106040438837219e-09,7.161504980694241e-09,6.617804193784489e-09
2021-01-03 04:30:02.874000,6.19545122726269e-09,6.808161030158738e-09,6.8717716267400495e-09,6.417195052616359e-09
2021-01-03 04:45:02.874000,7.136303214240146e-09,7.962391587301551e-09,8.018529718793239e-09,7.484237489324312e-09
2021-01-03 05:00:02.874000,6.81098122709591e-09,7.600391984470512e-09,7.662711205194824e-09,7.011098374064329e-09
2021-01-03 05:15:02.874000,6.380176655503217e-09,7.089184538540033e-09,7.1747979661351544e-09,6.5120923760875795e-09
2021-01-03 05:30:02.874000,8.31438216628641e-09,9.146632388943984e-09,9.257555179283675e-09,8.531466560324979e-09
2021-01-03 05:45:02.874000,9.986028913254445e-09,1.0979842650821164e-08,1.111237248972884e-08,1.0450079078471698e-08
2021-01-03 06:00:02.874000,1.0188918216792802e-08,1.1300039622667007e-08,1.1445041933865462e-08,1.0723810048785618e-08
2021-01-03 06:15:02.874000,1.0780618998234376e-08,1.1866167687577093e-08,1.2019954289116816e-08,1.1248772901332554e-08
2021-01-03 06:30:02.874000,1.1619895366663978e-08,1.2785561422719052e-08,1.2943544532245658e-08,1.2166227590427053e-08
2021-01-03 06:45:02.874000,1.1926120029262458e-08,1.3158934626815077e-08,1.3333073288795067e-08,1.2570059459124505e-08
2021-01-03 07:00:02.874000,1.267253049157676e-08,1.3961264556428706e-08,1.4173463437477277e-08,1.3384057236238921e-08
2021-01-03 07:15:02.874000,1.1986711035080896e-08,1.3334369392142586e-08,1.3547052030429184e-08,1.261262165645354e-08
2021-01-03 07:30:02.874000,1.2556111956026995e-08,1.4032580548597692e-08,1.4236376353962888e-08,1.330696629416213e-08
2021-01-03 07:45:02.874000,1.248116661711287e-08,1.3968645529505668e-08,1.4170620082379959e-08,1.320973294307719e-08
2021-01-03 08:00:02.874000,1.2511105466663486e-08,1.4049452206174373e-08,1.4266634505460973e-08,1.321709477055546e-08
2021-01-03 08:15:02.874000,1.3216529456055642e-08,1.4636774199049235e-08,1.4848311776996485e-08,1.3859274439958874e-08
2021-01-03 08:30:02.874000,1.3032395723504753e-08,1.459650899605853e-08,1.4819150424860286e-08,1.3768940911182787e-08
2021-01-03 08:45:02.874000,1.2904296142336564e-08,1.4198475705432994e-08,1.4392064833494793e-08,1.341034428441768e-08
2021-01-03 09:00:02.874000,1.3545705245146364e-08,1.4888753905467273e-08,1.508628976932903e-08,1.4207390323588453e-08
2021-01-03 09:15:02.874000,1.4171250907007807e-08,1.560097828528067e-08,1.578826411326209e-08,1.4840197695107653e-08
2021-01-03 09:30:02.874000,1.4143629055842325e-08,1.5677948773217536e-08,1.586762203688865e-08,1.4879122685765444e-08
2021-01-03 09:45:02.874000,1.326274838671257e-08,1.4854767878506023e-08,1.50528410008452e-08,1.3923323645282129e-08
2021-01-03 10:00:02.874000,1.3147838206317009e-08,1.4610114775814476e-08,1.4791155200596715e-08,1.368511929629123e-08
2021-01-03 10:15:02.874000,1.3864808158041904e-08,1.5442952446523718e-08,1.565489667103926e-08,1.4649846760483115e-08
2021-01-03 10:30:02.874000,1.4444712544798318e-08,1.6122426973309152e-08,1.6341972381598407e-08,1.5299275118634642e-08
2021-01-03 10:45:02.874000,1.3552605293118126e-08,1.5150332727280084e-08,1.5356155057171632e-08,1.4367809295256052e-08
2021-01-03 11:00:02.874000,1.392154476682349e-08,1.5411838675930426e-08,1.5608678581274157e-08,1.456784745015411e-08
2021-01-03 11:15:02.874000,1.3545719734835544e-08,1.5269774474639317e-08,1.547892141414651e-08,1.444074969805873e-08
2021-01-03 11:30:02.874000,1.4339943552714463e-08,1.5987000837009513e-08,1.6185936343810845e-08,1.5350642902197207e-08
2021-01-03 11:45:02.874000,1.546503804456683e-08,1.7123328039865678e-08,1.7331361502414986e-08,1.6462765930643587e-08
2021-01-03 12:00:02.874000,1.4643757451819615e-08,1.631552161790413e-08,1.652751259080609e-08,1.5609084421901726e-08
2021-01-03 12:15:02.874000,1.4372812488641413e-08,1.6130412896069615e-08,1.6352620623891887e-08,1.5341582823264576e-08
2021-01-03 12:30:02.874000,1.4054010471081641e-08,1.5741877460091588e-08,1.5972766088852795e-08,1.4974764829620568e-08
2021-01-03 12:45:02.874000,1.504359987849165e-08,1.6747017609085494e-08,1.699618478367175e-08,1.5946791316046826e-08
2021-01-03 13:00:02.874000,1.4288042940318061e-08,1.5972170553515722e-08,1.6211212821166927e-08,1.522089087610217e-08
2021-01-03 13:15:02.874000,1.409432898948526e-08,1.5841077569733975e-08,1.607364959168646e-08,1.5075616959182666e-08
2021-01-03 13:30:02.874000,1.5680138998405113e-08,1.7666543640539098e-08,1.790734597306464e-08,1.6879752839819542e-08
2021-01-03 13:45:02.874000,1.5272041901573216e-08,1.7222666024830444e-08,1.7486038663357873e-08,1.638836216916756e-08
2021-01-03 14:00:02.874000,1.542308199923655e-08,1.7389108795796373e-08,1.7651689090676877e-08,1.6584648774275202e-08
2021-01-03 14:15:02.874000,1.5173952805823023e-08,1.717540741798917e-08,1.7417440227514516e-08,1.638263332618422e-08
2021-01-03 14:30:02.874000,1.5009116014712396e-08,1.6868883987247293e-08,1.7097656407572556e-08,1.609935904992976e-08
2021-01-03 14:45:02.874000,1.4423880447478659e-08,1.626027958526284e-08,1.6491333392033823e-08,1.542998567680464e-08
2021-01-03 15:00:02.874000,1.469301953143604e-08,1.6498319920305753e-08,1.674509552363662e-08,1.5645145761397376e-08
2021-01-03 15:15:02.874000,1.5084903396309333e-08,1.686884991289834e-08,1.711367951181978e-08,1.6025944155334132e-08
2021-01-03 15:30:02.874000,1.4912888988218136e-08,1.6654558406662097e-08,1.6892704980744744e-08,1.5900294133882803e-08
2021-01-03 15:45:02.874000,1.5102957512932983e-08,1.6889126643194452e-08,1.711246028020123e-08,1.616007234464628e-08
2021-01-03 16:00:02.874000,1.3405677788373766e-08,1.5078495397094767e-08,1.52858943740378e-08,1.43173171744411e-08
2021-01-03 16:15:02.874000,1.392109986190807e-08,1.5714166767022507e-08,1.5959777899011604e-08,1.4919133931897283e-08
2021-01-03 16:30:02.874000,1.4766923580753244e-08,1.661796632880914e-08,1.6855650574905226e-08,1.5932914493705998e-08
2021-01-03 16:45:02.874000,1.489525818574496e-08,1.6692234816474586e-08,1.691845249138695e-08,1.5924686857030442e-08
2021-01-03 17:00:02.874000,1.4129450268213262e-08,1.591746449636866e-08,1.614560537414967e-08,1.5209406625205948e-08
2021-01-03 17:15:02.874000,1.2534908062542029e-08,1.4306003669826778e-08,1.4532999332489128e-08,1.3605424033791274e-08
2021-01-03 18:00:00.264000,1.3404594974983596e-08,1.5053050066718385e-08,1.527582134066209e-08,1.4285695420629086e-08
2021-01-03 18:15:00.264000,1.3833704304147075e-08,1.5477504294214107e-08,1.568823656040404e-08,1.4688586816677977e-08
2021-01-03 18:30:00.264000,1.5093133760854612e-08,1.671267969926936e-08,1.6931853286292694e-08,1.5982866278929397e-08
2021-01-03 18:45:00.264000,1.4316326444946055e-08,1.6151422469515437e-08,1.636674045765031e-08,1.5361898181651135e-08
2021-01-03 19:00:00.264000,1.4654188408196495e-08,1.6590758683275176e-08,1.679677074646317e-08,1.583923431387495e-08
2021-01-03 19:15:00.264000,1.4124259065935234e-08,1.5838148366260928e-08,1.6034845186239216e-08,1.50953147019671e-08
2021-01-03 19:30:00.264000,1.5541800322499867e-08,1.7530111615276456e-08,1.7761117694237928e-08,1.6769969203300617e-08
2021-01-03 19:45:00.264000,1.5156876992729643e-08,1.7185311718861673e-08,1.7417516686350743e-08,1.644835853668519e-08
2021-01-03 20:00:00.264000,1.4230930135078863e-08,1.60357050553731e-08,1.6254848620513464e-08,1.5260844440489035e-08
2021-01-03 20:15:00.264000,1.410756883365824e-08,1.5807768811342454e-08,1.6007252388033267e-08,1.5044347757725903e-08
2021-01-03 20:30:00.264000,1.2523917300029195e-08,1.4223113537580714e-08,1.4431368416392368e-08,1.3406599660510802e-08
2021-01-03 20:45:00.264000,1.2368860470340577e-08,1.3881747504447785e-08,1.4067850949888053e-08,1.311717533337478e-08
2021-01-03 21:00:00.264000,1.2400054741434117e-08,1.3849798315509613e-08,1.4012565625626603e-08,1.3039350705265307e-08
2021-01-03 21:15:00.264000,1.2384802373575497e-08,1.391525266583234e-08,1.4078860877225643e-08,1.3176079008470775e-08
2021-01-03 21:30:00.264000,1.2649298113847278e-08,1.4151978910278159e-08,1.428893392622275e-08,1.3395920806158354e-08
2021-01-03 21:45:00.264000,1.236096475551138e-08,1.3605853186357344e-08,1.3710843884721141e-08,1.289938612517611e-08
2021-01-03 22:00:00.264000,1.202807243026316e-08,1.3192157290045742e-08,1.3311597868108028e-08,1.258243411042046e-08
2021-01-03 22:15:00.264000,1.0920862725644566e-08,1.218859097354373e-08,1.231396529618523e-08,1.1612748129997457e-08
2021-01-03 22:30:00.264000,9.736215593731502e-09,1.1029092962506382e-08,1.115821433592505e-08,1.049165543768957e-08
2021-01-03 22:45:00.264000,9.602406356085474e-09,1.0753337563595055e-08,1.0870602491831766e-08,1.0225942282388878e-08
2021-01-03 23:00:00.264000,1.0615904155021778e-08,1.1855071388387427e-08,1.1957211193129165e-08,1.1148334176771083e-08
2021-01-03 23:15:00.264000,1.1072379664023215e-08,1.2267519860749542e-08,1.236624905389708e-08,1.1432458360451985e-08
2021-01-03 23:30:00.264000,1.092540448718332e-08,1.2184679016939673e-08,1.2280737836531148e-08,1.1414324707022009e-08
2021-01-03 23:45:00.264000,1.0988177860054748e-08,1.2182742181195636e-08,1.2284979697890918e-08,1.1094435274325582e-08
2021-01-04 00:00:00.264000,1.0428631319601499e-08,1.1497657957344534e-08,1.159604425500299e-08,1.0473028573962616e-08
2021-01-04 00:15:00.264000,1.0015333788450927e-08,1.0984840165642124e-08,1.1067123196376714e-08,1.0291966817278612e-08
2021-01-04 00:30:00.264000,1.0088449958222628e-08,1.1016414798512126e-08,1.1087389385291356e-08,1.0225610686480117e-08
2021-01-04 00:45:00.264000,1.1001023169046074e-08,1.1879885496627e-08,1.1939281852072504e-08,1.1131655211853658e-08
2021-01-04 01:00:00.264000,9.501150782167995e-09,1.0534520732855956e-08,1.0609401926377445e-08,9.86579773553149e-09
2021-01-04 01:15:00.264000,9.383722944239349e-09,1.0436368251842766e-08,1.0518499434121232e-08,9.735881622616603e-09
2021-01-04 01:30:00.264000,1.0188152632971135e-08,1.1155112085633288e-08,1.122620925742762e-08,1.0588190743283369e-08
2021-01-04 01:45:00.264000,1.0205419346591083e-08,1.1221229825441988e-08,1.1293634814992221e-08,1.058807726790016e-08
2021-01-04 02:00:00.264000,9.832248199629347e-09,1.0828633915737716e-08,1.0897460337023935e-08,1.0186303186252293e-08
2021-01-04 02:15:00.264000,1.071444968117693e-08,1.1916598972913994e-08,1.1977658653054943e-08,1.108109711075834e-08
2021-01-04 02:30:00.264000,1.0997015617256552e-08,1.2023075602899472e-08,1.208441380050332e-08,1.1159734822208124e-08
