,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-01 09:00:01.088000,1.1630634445208987e-08,1.2730731186417092e-08,1.2895170755181656e-08,1.2249350315157924e-08
2020-01-01 09:15:01.088000,1.1138582913957532e-08,1.2358836287959475e-08,1.2546423324328e-08,1.1821806334554005e-08
2020-01-01 09:30:01.088000,1.1844286548306481e-08,1.2945257919507171e-08,1.312899091935812e-08,1.2402840929783153e-08
2020-01-01 09:45:01.088000,1.1123116217478183e-08,1.2102644678938217e-08,1.2263781762183484e-08,1.1522107632989966e-08
2020-01-01 10:00:01.088000,1.2045628579878147e-08,1.3167762955151456e-08,1.3340523126810463e-08,1.2605623583505446e-08
2020-01-01 10:15:01.088000,1.1820738410333519e-08,1.3076387171248592e-08,1.3250167898403732e-08,1.24675488077874e-08
2020-01-01 10:30:01.088000,1.235863799026971e-08,1.3630992500916772e-08,1.3811123440226662e-08,1.2981211107886697e-08
2020-01-01 10:45:01.088000,1.2252623550648331e-08,1.355760324204169e-08,1.3753623512976417e-08,1.2989242475784781e-08
2020-01-01 11:00:01.088000,1.3241721243039469e-08,1.453451307126442e-08,1.4734969367095077e-08,1.3948055782897248e-08
2020-01-01 11:15:01.088000,1.315217532430382e-08,1.4491957463687312e-08,1.4706861383842293e-08,1.3900038439408508e-08
2020-01-01 11:30:01.088000,1.1359022235336722e-08,1.26793786608749e-08,1.2890684028543456e-08,1.206538381480317e-08
2020-01-01 11:45:01.088000,1.211903346064125e-08,1.3395731163456201e-08,1.3604358222657062e-08,1.2767962005683667e-08
2020-01-01 12:00:01.088000,1.2898518709493043e-08,1.4321565269557139e-08,1.454008466893773e-08,1.3718360068365422e-08
2020-01-01 12:15:01.088000,1.3122901748639391e-08,1.455665533305157e-08,1.4792515296329624e-08,1.3941896352108481e-08
2020-01-01 12:30:01.088000,1.40606912758167e-08,1.555452858275997e-08,1.581222416484747e-08,1.4865510209462724e-08
2020-01-01 12:45:01.088000,1.3712413702689996e-08,1.5271101962131934e-08,1.5529388146796674e-08,1.4523391154062931e-08
2020-01-01 13:00:01.088000,1.2921562279985402e-08,1.4379745789615745e-08,1.4600626925732541e-08,1.3743486419018129e-08
