,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2020-01-03 16:15:43.968000,9.793909912007836e-09,1.3246480837683415e-08,1.503612658468155e-08,1.0864645500126295e-08
2020-01-03 16:30:43.968000,9.85042350183109e-09,1.3482014066645923e-08,1.5387067944549427e-08,1.1090106150987558e-08
2020-01-03 16:45:43.968000,1.0200230410043342e-08,1.5214440651081544e-08,1.750592541056737e-08,1.2224341565034492e-08
2020-01-03 17:00:43.968000,1.1879058137423767e-08,1.6513939783845264e-08,1.874802225294767e-08,1.263637467841201e-08
2020-01-03 17:15:43.968000,1.2516871045149798e-08,1.5473193526261826e-08,1.7313604250990402e-08,1.1756147737172337e-08
2020-01-03 18:00:00.218000,1.0350914417135239e-08,1.5413093397034617e-08,1.7893816389913825e-08,1.2872707989066826e-08
2020-01-03 18:15:00.218000,1.0275384591114546e-08,1.4066987134360787e-08,1.620028003879374e-08,1.1676703597456516e-08
2020-01-03 18:30:00.218000,9.689083059403456e-09,1.2968680909344055e-08,1.494988678378499e-08,1.074730345558674e-08
2020-01-03 18:45:00.218000,9.95933197747174e-09,1.3365770599737673e-08,1.5740967587915435e-08,1.1019519647230719e-08
2020-01-03 19:00:00.218000,9.421704601746425e-09,1.3091326860575395e-08,1.601269821586856e-08,1.0606637065865898e-08
2020-01-03 19:15:00.218000,8.973376386987484e-09,1.277399673303504e-08,1.5531745146794047e-08,1.0345833609806926e-08
2020-01-03 19:30:00.218000,8.852262914448564e-09,1.2098836199071493e-08,1.454699001192787e-08,9.477138100151244e-09
2020-01-03 19:45:00.218000,9.205128224463021e-09,1.2478308455569729e-08,1.5029891712527025e-08,9.82384286275736e-09
2020-01-03 20:00:00.218000,9.070104292662262e-09,1.175452887489313e-08,1.3956922950769746e-08,9.551807393672439e-09
2020-01-03 20:15:00.218000,9.000133699714617e-09,1.1897893569439856e-08,1.417439645207051e-08,9.691534460143323e-09
2020-01-03 20:30:00.218000,8.423554209415585e-09,1.2213393774164163e-08,1.4775923095681622e-08,9.914987526419256e-09
2020-01-03 20:45:00.218000,1.2404489242073915e-08,1.4770693028297677e-08,1.6655236308709967e-08,1.0356282480315392e-08
2020-01-03 21:00:00.218000,1.2926406316205547e-08,1.4832271488868947e-08,1.644022157040006e-08,1.0301792214964622e-08
2020-01-03 21:15:00.218000,8.223211637462988e-09,1.1341806283349079e-08,1.3298916806655818e-08,9.460440666178985e-09
2020-01-03 21:30:00.218000,7.486396792113482e-09,1.0177060093943645e-08,1.1879527603465385e-08,8.477715994641824e-09
2020-01-03 21:45:00.218000,7.645301193387912e-09,1.0793621826895017e-08,1.279292100442997e-08,8.872459029372147e-09
2020-01-03 22:00:00.218000,7.49114202136688e-09,1.0944129638894974e-08,1.2966534071449221e-08,9.11977701856997e-09
2020-01-03 22:15:00.218000,7.219318368025887e-09,1.1415794674478198e-08,1.3853133519245988e-08,9.43113898957661e-09
2020-01-03 22:30:00.218000,6.70696394116807e-09,9.995902574164318e-09,1.1780834370072226e-08,8.288073186428737e-09
2020-01-03 22:45:00.218000,7.579858761364679e-09,1.0134380680157337e-08,1.1709263196101879e-08,8.298927088344433e-09
2020-01-03 23:00:00.218000,7.966570939865794e-09,1.080762006662771e-08,1.2724847460837069e-08,8.761934635060808e-09
2020-01-03 23:15:00.218000,7.142426217641975e-09,1.0708202463832021e-08,1.3136475153885756e-08,8.747483598129563e-09
2020-01-03 23:30:00.218000,5.841493584530376e-09,8.928763905311338e-09,1.1069191983360013e-08,7.1744574736539986e-09
2020-01-03 23:45:00.218000,4.7875228990477726e-09,6.665021679085871e-09,7.655617880808343e-09,5.4631610936525385e-09
2020-01-04 00:00:00.218000,5.2786776754552975e-09,7.710366362808066e-09,9.000085437906305e-09,6.2828553907498346e-09
2020-01-04 00:15:00.218000,4.610945181078172e-09,6.244179394613644e-09,7.0660203412025265e-09,5.155916546653493e-09
2020-01-04 00:30:00.218000,4.047115551104351e-09,5.499552414500287e-09,6.134655827405448e-09,4.588634689694789e-09
2020-01-04 00:45:00.218000,4.701127475763183e-09,6.7880544436271716e-09,7.861990468001596e-09,5.561864106678345e-09
2020-01-04 01:00:00.218000,4.7067463021074905e-09,7.3971147804929605e-09,8.88078376936327e-09,6.108853372883077e-09
2020-01-04 01:15:00.218000,4.234478017837211e-09,6.727333253346679e-09,8.15894794542445e-09,5.538315606666377e-09
2020-01-04 01:30:00.218000,4.2059756447203115e-09,6.770577227176123e-09,8.196911792624412e-09,5.643422325799695e-09
2020-01-04 01:45:00.218000,4.253769028186596e-09,7.0264763188006084e-09,8.656244506290442e-09,5.993117203014447e-09
2020-01-04 02:00:00.218000,3.2951561031480364e-09,4.900020077625426e-09,5.742942992744147e-09,4.103231034056188e-09
2020-01-04 02:15:00.218000,3.2959174668781344e-09,5.0302021266377114e-09,5.7572617856275555e-09,4.0280377629591626e-09
2020-01-04 02:30:00.218000,1.2859964452949921e-08,1.3965896254547617e-08,1.4712157463987423e-08,8.607552087636147e-09
2020-01-04 02:45:00.218000,8.007682306050342e-09,9.149124887975983e-09,9.86578015619862e-09,6.02730440485452e-09
2020-01-04 03:00:00.218000,3.4298949015226397e-09,5.079175833794421e-09,6.284454958485989e-09,4.002324564289401e-09
2020-01-04 03:15:00.218000,3.213559574464345e-09,4.301391092705018e-09,5.377392966769212e-09,3.3626293007710123e-09
2020-01-04 03:30:00.218000,3.0341941077365044e-09,4.420222433819586e-09,5.3057256810820724e-09,3.4098936504121812e-09
2020-01-04 03:45:00.218000,4.219744308899686e-09,5.184951862608062e-09,5.805468155907512e-09,3.902932639270945e-09
2020-01-04 04:00:00.218000,4.8838119418661756e-09,6.272914876930345e-09,7.001895259835695e-09,4.218686787650112e-09
2020-01-04 04:15:00.218000,7.959386809974631e-09,8.89255570082666e-09,9.356010667082073e-09,5.270859035801018e-09
2020-01-04 04:30:00.218000,5.059183514541423e-09,5.4952944921578e-09,5.817717753480045e-09,3.80448070092503e-09
2020-01-04 04:45:00.218000,3.756405544788601e-09,4.135779693092241e-09,4.442545788786269e-09,3.3523360045086943e-09
2020-01-04 05:00:00.218000,2.5936933038025027e-09,2.926488075678985e-09,3.006421073651215e-09,2.1759232209785207e-09
2020-01-04 05:15:00.218000,3.5307668577059865e-09,4.217464880374304e-09,4.445048544462821e-09,3.5094868496268297e-09
2020-01-04 05:30:00.218000,4.393172440827926e-09,5.17830807693085e-09,5.468363180609522e-09,4.337290436405942e-09
2020-01-04 05:45:00.218000,5.7320266261214214e-09,6.873013691004049e-09,7.240862215110655e-09,5.848600448193269e-09
2020-01-04 06:00:00.218000,5.613152864659889e-09,6.776759814683445e-09,7.159849130455143e-09,5.664487589077932e-09
2020-01-04 06:15:00.218000,5.589677546963635e-09,6.889971869041791e-09,7.520782079573574e-09,5.643344926486319e-09
2020-01-04 06:30:00.218000,5.391147040959472e-09,6.630434467203096e-09,7.499585885421487e-09,5.401392339379819e-09
2020-01-04 06:45:00.218000,6.471687451757141e-09,7.80157032589845e-09,8.661773753320908e-09,6.637240441413123e-09
2020-01-04 07:00:00.218000,7.154644020320608e-09,8.643925447245275e-09,9.10155614383139e-09,7.491183551342258e-09
2020-01-04 07:15:00.218000,7.78354758569125e-09,9.557790516002108e-09,9.968168674234061e-09,8.365848790851533e-09
2020-01-04 07:30:00.218000,8.033727105438572e-09,9.905332440581297e-09,1.0598833643111783e-08,8.450895916987394e-09
2020-01-04 07:45:00.218000,9.357857615792902e-09,1.1344567710794174e-08,1.2314292985364559e-08,9.05792244242541e-09
2020-01-04 08:00:00.218000,9.513174625886076e-09,1.1854178616580535e-08,1.308919361224222e-08,9.48466892370453e-09
