,4.0-14.0,4.0-20.0,4.0-40.0,6.0-18.0
2019-02-28 13:15:02.797000,1.124346165028953e-08,1.5957389872230702e-08,1.8349873478953762e-08,1.2949827471643203e-08
2019-02-28 13:30:02.797000,1.1834792439028401e-08,1.6244990639193228e-08,1.8564899249759353e-08,1.3386120825361222e-08
2019-02-28 13:45:02.797000,1.5242649862383673e-08,1.848065324324435e-08,2.0271508069291947e-08,1.3997426983929353e-08
2019-02-28 14:00:02.797000,1.2663110985907744e-08,1.7137005029211653e-08,1.9589710660785757e-08,1.3696206200603773e-08
2019-02-28 14:15:02.797000,1.1805606678244063e-08,1.64588621956553e-08,1.8894246174956057e-08,1.3591337581603894e-08
2019-02-28 14:30:02.797000,1.1731639410713077e-08,1.6343950735023148e-08,1.8382269141161854e-08,1.375459278518127e-08
2019-02-28 14:45:02.797000,1.1468292732459917e-08,1.51187678682981e-08,1.692448348086973e-08,1.2627150989353957e-08
2019-02-28 15:00:02.797000,1.1198285225118787e-08,1.5224106610911328e-08,1.7697429149265262e-08,1.2276291806970602e-08
2019-02-28 15:15:02.797000,1.0862217644763329e-08,1.5578999110353934e-08,1.8340902113392185e-08,1.2469823509707564e-08
2019-02-28 15:30:02.797000,1.1739583614314118e-08,1.7774857847928704e-08,2.0975567639821265e-08,1.3990521833329626e-08
2019-02-28 15:45:02.797000,1.1680352769503452e-08,1.7606959638638272e-08,2.0786009161251956e-08,1.3930186596953217e-08
2019-02-28 16:00:02.797000,1.0574947054413653e-08,1.5042920665750025e-08,1.7588235966409546e-08,1.2000247900141418e-08
2019-02-28 16:15:02.797000,9.69768538018527e-09,1.4091557780294534e-08,1.6438348410881415e-08,1.115117896192376e-08
2019-02-28 16:30:02.797000,1.0033484028277192e-08,1.4426763092614834e-08,1.669528407811991e-08,1.1483636195651355e-08
2019-02-28 16:45:02.797000,1.0151316864709551e-08,1.4648113713558502e-08,1.6912827832541297e-08,1.1798475694151468e-08
2019-02-28 17:00:02.797000,1.0229444062472079e-08,1.3848260510412586e-08,1.577975974367131e-08,1.1246125667904236e-08
2019-02-28 17:15:02.797000,1.0406252653044664e-08,1.3884316946271888e-08,1.5761536478008486e-08,1.1083635316531545e-08
2019-02-28 18:00:01.367000,1.1367904647099554e-08,1.4999094488393014e-08,1.714906882835182e-08,1.2224205731929999e-08
2019-02-28 18:15:01.367000,1.0011176994801456e-08,1.3626044910992397e-08,1.5697424613131096e-08,1.1241139739707221e-08
2019-02-28 18:30:01.367000,1.0308366363996145e-08,1.3465730059557907e-08,1.533686534372011e-08,1.1048579538938598e-08
2019-02-28 18:45:01.367000,1.0323187613805928e-08,1.3889418215482767e-08,1.5991682404616832e-08,1.1435356659499852e-08
2019-02-28 19:00:01.367000,1.0581705428471215e-08,1.5178515935638454e-08,1.7571509722378697e-08,1.215716662555685e-08
2019-02-28 19:15:01.367000,1.0079919915582552e-08,1.4935749656064987e-08,1.7412769939269618e-08,1.2068337263430485e-08
2019-02-28 19:30:01.367000,9.799454288655443e-09,1.347424015232003e-08,1.5702643361350582e-08,1.1146730896928371e-08
2019-02-28 19:45:01.367000,1.00593475055471e-08,1.3891771311788845e-08,1.6335789922030042e-08,1.130618825999641e-08
2019-02-28 20:00:01.367000,1.0173097342784596e-08,1.4145312721994485e-08,1.6568330549205548e-08,1.1524035536062998e-08
2019-02-28 20:15:01.367000,9.832445855781533e-09,1.3121919670726675e-08,1.5268019002794157e-08,1.0542150155470753e-08
2019-02-28 20:30:01.367000,9.775993237431462e-09,1.3597611333519022e-08,1.6136740750299952e-08,1.1263724529069943e-08
2019-02-28 20:45:01.367000,9.083927500212975e-09,1.3255239812553775e-08,1.5921703109035676e-08,1.0857725163090884e-08
2019-02-28 21:00:01.367000,1.0574514854040235e-08,1.3343042369392982e-08,1.5093937240682717e-08,9.57386432126038e-09
2019-02-28 21:15:01.367000,9.793450982693723e-09,1.2008392944333185e-08,1.3415023968329727e-08,8.554559581980585e-09
2019-02-28 21:30:01.367000,1.2466790763361257e-08,1.4920175501714684e-08,1.658227187560643e-08,1.09293019767297e-08
2019-02-28 21:45:01.367000,1.6543824732807318e-08,1.8358352327681235e-08,1.9587874093762308e-08,1.2531291917396735e-08
2019-02-28 22:00:01.367000,8.259782661852989e-09,1.1742629370890456e-08,1.3929492409762276e-08,9.457962048644598e-09
2019-02-28 22:15:01.367000,6.621158517489629e-09,9.363935236213638e-09,1.1061687929003816e-08,7.706035119876547e-09
2019-02-28 22:30:01.367000,2.1632382157800465e-08,2.2534012163211452e-08,2.3270704719665945e-08,1.0482831579122992e-08
2019-02-28 22:45:01.367000,2.1689280187539447e-08,2.266318342845348e-08,2.3365960372001607e-08,1.0512767948059096e-08
2019-02-28 23:00:01.367000,9.628069008550156e-09,1.1997282125643443e-08,1.348340375759493e-08,9.280723914179977e-09
2019-02-28 23:15:01.367000,9.253838444752881e-09,1.133451612604831e-08,1.2764492531412097e-08,8.748364746326361e-09
2019-02-28 23:30:01.367000,5.206137285766295e-09,7.464471462475709e-09,9.157239911776947e-09,5.838226039810487e-09
2019-02-28 23:45:01.367000,5.527523244401517e-09,8.513709496621915e-09,1.068602465732994e-08,6.691564111176801e-09
2019-03-01 00:00:01.367000,4.712275378503273e-09,7.438283585368355e-09,8.981603430839786e-09,5.633667111074903e-09
2019-03-01 00:15:01.367000,4.7519404533355944e-09,7.426263462974537e-09,8.668227412362127e-09,5.610095004164491e-09
2019-03-01 00:30:01.367000,4.424604620881904e-09,7.222244402576852e-09,8.63491919181661e-09,5.6257408553158674e-09
2019-03-01 00:45:01.367000,4.115059266789001e-09,6.704329922446995e-09,8.039220697241852e-09,5.352626427104866e-09
2019-03-01 01:00:01.367000,4.331695676241319e-09,5.806647127575734e-09,6.5606264160860805e-09,4.711718584799016e-09
2019-03-01 01:15:01.367000,4.637400229404198e-09,6.5129747303972476e-09,7.488026026057947e-09,5.180703293857698e-09
2019-03-01 01:30:01.367000,3.998885655486659e-09,5.51384861523903e-09,6.365504164381435e-09,4.277606176272792e-09
2019-03-01 01:45:01.367000,3.990446976379129e-09,5.506011554262708e-09,6.544668075947658e-09,4.192541120942939e-09
2019-03-01 02:00:01.367000,4.638031617819433e-09,7.1945927694276115e-09,8.626684900891853e-09,5.708941987689336e-09
2019-03-01 02:15:01.367000,3.859368925567033e-09,5.610596469738264e-09,6.609852296817974e-09,4.375885160097129e-09
2019-03-01 02:30:01.367000,3.243063922612555e-09,4.333333791875473e-09,5.3809354475534e-09,3.2276712596336075e-09
2019-03-01 02:45:01.367000,3.5691454610030635e-09,5.0348688476745815e-09,6.039733388671636e-09,3.9737143095388546e-09
2019-03-01 03:00:01.367000,3.3871358640050664e-09,4.932993212514737e-09,5.6477748442982e-09,3.882093043833929e-09
2019-03-01 03:15:01.367000,1.1641765890248522e-08,1.182231584030756e-08,1.1992387096977732e-08,6.522073934512624e-09
2019-03-01 03:30:01.367000,1.1446780625189145e-08,1.1865398029990816e-08,1.2315573661482547e-08,6.762970115034175e-09
2019-03-01 03:45:01.367000,2.9223988138434244e-09,4.299938322575954e-09,5.451702235320733e-09,3.253058068789901e-09
2019-03-01 04:00:01.367000,3.147652588062508e-09,4.482434145536448e-09,4.853215499386278e-09,2.821944193778426e-09
2019-03-01 04:15:01.367000,5.956332817558194e-09,6.521332371162442e-09,6.707981586065105e-09,3.3620487787829534e-09
2019-03-01 04:30:01.367000,2.662142599680079e-09,2.8749490859753066e-09,2.9513051844109425e-09,1.8458903153995807e-09
2019-03-01 04:45:01.367000,2.8944377485177137e-09,3.853739234088199e-09,4.339710417957864e-09,2.641456843883809e-09
2019-03-01 05:00:01.367000,3.3777811923253987e-09,4.462720067196571e-09,5.060103393461045e-09,2.997983902747928e-09
2019-03-01 05:15:01.367000,5.197363300942131e-09,5.76082274895134e-09,6.059000382329848e-09,3.4812747262236307e-09
2019-03-01 05:30:01.367000,9.05224894401309e-09,9.99321654246465e-09,1.0777619606329229e-08,6.2023753453088515e-09
2019-03-01 05:45:01.367000,9.861728407956929e-09,1.1018217393788937e-08,1.1764449154871755e-08,7.569729504919836e-09
2019-03-01 06:00:01.367000,6.6879269060612056e-09,8.389474613369306e-09,9.480244452025346e-09,6.82032288073391e-09
2019-03-01 06:15:01.367000,2.1510715362138635e-08,2.2137682771912898e-08,2.2581531942358435e-08,1.0855507180162091e-08
2019-03-01 06:30:01.367000,2.078166950013291e-08,2.172990917989583e-08,2.2383136382376344e-08,1.1839084408681111e-08
2019-03-01 06:45:01.367000,1.1506183710171125e-08,1.4751515087778783e-08,1.6655253596570123e-08,1.2367336969020588e-08
2019-03-01 07:00:01.367000,1.127283432295109e-08,1.4497165909674957e-08,1.631233441128836e-08,1.1814344855918554e-08
2019-03-01 07:15:01.367000,1.101936518001341e-08,1.4882071292252284e-08,1.7292376312478982e-08,1.2225957693737456e-08
2019-03-01 07:30:01.367000,1.3481138005402751e-08,1.8596756446899817e-08,2.1661899114138206e-08,1.5114327886260827e-08
2019-03-01 07:45:01.367000,1.2620295916042738e-08,1.7267341081745616e-08,1.9932225986010078e-08,1.397020318458473e-08
2019-03-01 08:00:01.367000,1.1293204213686851e-08,1.496019725000225e-08,1.7158486337777344e-08,1.2476598971680318e-08
2019-03-01 08:15:01.367000,1.1086410820097726e-08,1.475049200552318e-08,1.6815708671923453e-08,1.2262566045794477e-08
2019-03-01 08:30:01.367000,1.073480441210924e-08,1.4565326849751623e-08,1.6847587496449214e-08,1.2034966139403509e-08
2019-03-01 08:45:01.367000,1.0651506571145042e-08,1.4335826149957574e-08,1.650090169093698e-08,1.1932250328742446e-08
2019-03-01 09:00:01.367000,1.0671701999352194e-08,1.4025773208249406e-08,1.5769768552753274e-08,1.1555325713874709e-08
2019-03-01 09:15:01.367000,1.1226298137224098e-08,1.4630365420132256e-08,1.6583871901702793e-08,1.1995345597496517e-08
2019-03-01 09:30:01.367000,1.3033558327265067e-08,1.5804474054850852e-08,1.756441873856591e-08,1.2896386570112835e-08
2019-03-01 09:45:01.367000,1.3640463918254871e-08,1.7133604081409613e-08,1.9315119257944346e-08,1.4155715467070952e-08
2019-03-01 10:00:01.367000,9.577728078519852e-09,1.2557475819550676e-08,1.4560942498700137e-08,1.0071879821448355e-08
2019-03-01 10:15:01.367000,1.5667123734706723e-09,1.6909055103710238e-09,1.7450144723830716e-09,1.014580841470662e-09
2019-03-01 10:30:01.367000,7.836166564532835e-09,1.0623716419557941e-08,1.2531090332544262e-08,8.51626332299362e-09
2019-03-01 10:45:01.367000,1.1252641205039722e-08,1.6093847194839888e-08,1.9242519100279696e-08,1.3035653132532979e-08
2019-03-01 11:00:01.367000,1.1023780953298845e-08,1.5626279888715856e-08,1.831396818617966e-08,1.2625437243171024e-08
2019-03-01 11:15:01.367000,1.0698974585824646e-08,1.490963772562737e-08,1.7126265121655116e-08,1.2164026409076637e-08
2019-03-01 11:30:01.367000,1.1974899578460011e-08,1.5817730948314407e-08,1.7731773200807954e-08,1.2836852793227094e-08
2019-03-01 11:45:01.367000,1.3483343481108308e-08,1.746170423686601e-08,1.985309804107132e-08,1.4062112972712387e-08
2019-03-01 12:00:01.367000,1.235435491352546e-08,1.690942066753656e-08,1.92602670983127e-08,1.3397715646819854e-08
2019-03-01 12:15:01.367000,1.229621551202807e-08,1.624701470174641e-08,1.8346208957167395e-08,1.2932915028651526e-08
2019-03-01 12:30:01.367000,1.1409925834440855e-08,1.5614257660631974e-08,1.788642869055063e-08,1.290659762333179e-08
2019-03-01 12:45:01.367000,1.127302096062453e-08,1.569452288953138e-08,1.8284440507828566e-08,1.2516726642174941e-08
2019-03-01 13:00:01.367000,1.1810760167794708e-08,1.587070029143304e-08,1.8120438360806614e-08,1.2408849587078844e-08
2019-03-01 13:15:01.367000,1.133311240288995e-08,1.5539483417387495e-08,1.79654804025406e-08,1.2141973897110101e-08
2019-03-01 13:30:01.367000,1.1264691178144819e-08,1.593473575673713e-08,1.8228403588503055e-08,1.3194376993317575e-08
2019-03-01 13:45:01.367000,1.144286315449707e-08,1.6683840680261505e-08,1.9255492934412552e-08,1.369060911031098e-08
2019-03-01 14:00:01.367000,1.1425821506310583e-08,1.7110200440590735e-08,2.039183842618266e-08,1.3608627944517421e-08
2019-03-01 14:15:01.367000,1.1029053684380125e-08,1.5806483132940744e-08,1.855032285541261e-08,1.2676996347844312e-08
2019-03-01 14:30:01.367000,1.0962599064086546e-08,1.5479574237917404e-08,1.804595055215168e-08,1.2316479577479042e-08
2019-03-01 14:45:01.367000,1.0452127594071592e-08,1.512354557602411e-08,1.7881425008681657e-08,1.1846570239160008e-08
2019-03-01 15:00:01.367000,1.2093819983677544e-08,1.597921938716289e-08,1.8413622486756315e-08,1.2201326660499243e-08
2019-03-01 15:15:01.367000,1.430109138078058e-08,1.835711655290444e-08,2.075496850540354e-08,1.361674584036158e-08
2019-03-01 15:30:01.367000,1.2027575581974527e-08,1.7605173207880894e-08,2.1037853038683104e-08,1.405252127188894e-08
2019-03-01 15:45:01.367000,1.2121125365181222e-08,1.7751057739326295e-08,2.1084198510072804e-08,1.4274705220833365e-08
2019-03-01 16:00:01.367000,1.139581471520667e-08,1.644677542518953e-08,1.9029642760250472e-08,1.3124463236741943e-08
2019-03-01 16:15:01.367000,1.032405504053079e-08,1.4449648351329977e-08,1.6461819496108783e-08,1.1715014936981395e-08
2019-03-01 16:30:01.367000,1.0099581100886175e-08,1.3793082745019758e-08,1.5734509500966566e-08,1.1265253082018743e-08
2019-03-01 16:45:01.367000,1.0945898737141791e-08,1.5121649462150886e-08,1.7430034944131125e-08,1.2356604712380549e-08
2019-03-01 17:00:01.367000,1.2365293237055846e-08,1.583220904404832e-08,1.7766862965891077e-08,1.183617445699069e-08
2019-03-01 17:15:01.367000,1.1443648441715691e-08,1.4297637949985349e-08,1.5645322573196836e-08,1.0531192364480904e-08
2019-03-01 17:30:01.367000,9.650266097657971e-09,1.237830281350062e-08,1.3597374368886658e-08,1.0076724853663623e-08
2019-03-01 18:00:02.704000,9.594698563421839e-09,1.282264102714644e-08,1.4547227687982565e-08,1.0090120186823901e-08
2019-03-01 18:15:02.704000,1.2397875963561924e-08,1.5649615021969925e-08,1.7344952940221873e-08,1.1824298050698763e-08
2019-03-01 18:30:02.704000,2.3699774360737536e-08,2.5497252256228182e-08,2.6493554463416277e-08,1.4152409943839705e-08
2019-03-01 18:45:02.704000,1.0607176669532194e-08,1.3691929230667112e-08,1.537911536127725e-08,1.0533388779274607e-08
2019-03-01 19:00:02.704000,9.88775292910857e-09,1.4829608729677952e-08,1.7864084510786656e-08,1.1793262497559024e-08
2019-03-01 19:15:02.704000,9.669234628692707e-09,1.4176533583880535e-08,1.6874780191693085e-08,1.1454283348103179e-08
2019-03-01 19:30:02.704000,9.315121521811358e-09,1.2667987407583164e-08,1.4525321001056894e-08,1.0349164260373244e-08
2019-03-01 19:45:02.704000,9.542916153651571e-09,1.3385031776736861e-08,1.5729644023132078e-08,1.0778382474374506e-08
